"Sistema","Tipo_de_Tecnologia","Hora","Pronostico_de_Generacion_MWh","Fecha"
"SIN","FOTOVOLTAICA",6,0,"04/mar/2020"
"SIN","FOTOVOLTAICA",7,1.421,"04/mar/2020"
"SIN","FOTOVOLTAICA",8,389.051,"04/mar/2020"
"SIN","FOTOVOLTAICA",9,1895.098,"04/mar/2020"
"SIN","FOTOVOLTAICA",10,3418.219,"04/mar/2020"
"SIN","FOTOVOLTAICA",11,4104.409,"04/mar/2020"
"SIN","FOTOVOLTAICA",12,4248.79,"04/mar/2020"
"SIN","FOTOVOLTAICA",13,4198.806,"04/mar/2020"
"SIN","FOTOVOLTAICA",14,4143.413,"04/mar/2020"
"SIN","FOTOVOLTAICA",15,3905.197,"04/mar/2020"
"SIN","FOTOVOLTAICA",16,3715.53,"04/mar/2020"
"SIN","FOTOVOLTAICA",17,3348.979,"04/mar/2020"
"SIN","FOTOVOLTAICA",18,2332.346,"04/mar/2020"
"SIN","FOTOVOLTAICA",19,628.981,"04/mar/2020"
"SIN","FOTOVOLTAICA",20,42.236,"04/mar/2020"
"SIN","FOTOVOLTAICA",21,0,"04/mar/2020"
"SIN","FOTOVOLTAICA",22,0,"04/mar/2020"
"SIN","FOTOVOLTAICA",23,0,"04/mar/2020"
"SIN","FOTOVOLTAICA",24,0,"04/mar/2020"
"BCA","EOLICA",1,0.003,"05/mar/2020"
"BCA","EOLICA",2,0.001,"05/mar/2020"
"BCA","EOLICA",3,0.001,"05/mar/2020"
"BCA","EOLICA",4,0.001,"05/mar/2020"
"BCA","EOLICA",5,0.002,"05/mar/2020"
"BCA","EOLICA",6,0.005,"05/mar/2020"
"BCA","EOLICA",7,0.003,"05/mar/2020"
"BCA","EOLICA",8,0.001,"05/mar/2020"
"BCA","EOLICA",9,0.004,"05/mar/2020"
"BCA","EOLICA",10,0.006,"05/mar/2020"
"BCA","EOLICA",11,3.361,"05/mar/2020"
"BCA","EOLICA",12,3.423,"05/mar/2020"
"BCA","EOLICA",13,3.496,"05/mar/2020"
"BCA","EOLICA",14,3.565,"05/mar/2020"
"BCA","EOLICA",15,3.616,"05/mar/2020"
"BCA","EOLICA",16,3.623,"05/mar/2020"
"BCA","EOLICA",17,3.573,"05/mar/2020"
"BCA","EOLICA",18,3.476,"05/mar/2020"
"BCA","EOLICA",19,3.374,"05/mar/2020"
"BCA","EOLICA",20,0.001,"05/mar/2020"
"BCA","EOLICA",21,0.001,"05/mar/2020"
"BCA","EOLICA",22,0.001,"05/mar/2020"
"BCA","EOLICA",23,0.004,"05/mar/2020"
"BCA","EOLICA",24,0.007,"05/mar/2020"
"BCA","FOTOVOLTAICA",1,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",2,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",3,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",4,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",5,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",6,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",7,4.02,"05/mar/2020"
"BCA","FOTOVOLTAICA",8,21.08,"05/mar/2020"
"BCA","FOTOVOLTAICA",9,29.26,"05/mar/2020"
"BCA","FOTOVOLTAICA",10,34.68,"05/mar/2020"
"BCA","FOTOVOLTAICA",11,35.78,"05/mar/2020"
"BCA","FOTOVOLTAICA",12,33.26,"05/mar/2020"
"BCA","FOTOVOLTAICA",13,35.9,"05/mar/2020"
"BCA","FOTOVOLTAICA",14,37.12,"05/mar/2020"
"BCA","FOTOVOLTAICA",15,33.4,"05/mar/2020"
"BCA","FOTOVOLTAICA",16,25.99,"05/mar/2020"
"BCA","FOTOVOLTAICA",17,9.7,"05/mar/2020"
"BCA","FOTOVOLTAICA",18,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",19,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",20,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",21,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",22,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",23,0,"05/mar/2020"
"BCA","FOTOVOLTAICA",24,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",1,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",2,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",3,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",4,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",5,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",6,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",7,0.011,"05/mar/2020"
"BCS","FOTOVOLTAICA",8,6.628,"05/mar/2020"
"BCS","FOTOVOLTAICA",9,25.367,"05/mar/2020"
"BCS","FOTOVOLTAICA",10,37.01,"05/mar/2020"
"BCS","FOTOVOLTAICA",11,43.203,"05/mar/2020"
"BCS","FOTOVOLTAICA",12,44.192,"05/mar/2020"
"BCS","FOTOVOLTAICA",13,45.182,"05/mar/2020"
"BCS","FOTOVOLTAICA",14,45.165,"05/mar/2020"
"BCS","FOTOVOLTAICA",15,44.11,"05/mar/2020"
"BCS","FOTOVOLTAICA",16,36.095,"05/mar/2020"
"BCS","FOTOVOLTAICA",17,29.422,"05/mar/2020"
"BCS","FOTOVOLTAICA",18,10.69,"05/mar/2020"
"BCS","FOTOVOLTAICA",19,0.198,"05/mar/2020"
"BCS","FOTOVOLTAICA",20,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",21,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",22,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",23,0,"05/mar/2020"
"BCS","FOTOVOLTAICA",24,0,"05/mar/2020"
"SIN","EOLICA",1,1767.345,"05/mar/2020"
"SIN","EOLICA",2,1878.669,"05/mar/2020"
"SIN","EOLICA",3,1953.705,"05/mar/2020"
"SIN","EOLICA",4,1990.995,"05/mar/2020"
"SIN","EOLICA",5,2087.041,"05/mar/2020"
"SIN","EOLICA",6,2257.785,"05/mar/2020"
"SIN","EOLICA",7,2682.591,"05/mar/2020"
"SIN","EOLICA",8,3190.337,"05/mar/2020"
"SIN","EOLICA",9,3633.388,"05/mar/2020"
"SIN","EOLICA",10,3884.354,"05/mar/2020"
"SIN","EOLICA",11,3950.78,"05/mar/2020"
"SIN","EOLICA",12,3925.118,"05/mar/2020"
"SIN","EOLICA",13,3892.678,"05/mar/2020"
"SIN","EOLICA",14,3825.805,"05/mar/2020"
"SIN","EOLICA",15,3740.821,"05/mar/2020"
"SIN","EOLICA",16,3636.414,"05/mar/2020"
"SIN","EOLICA",17,3536.761,"05/mar/2020"
"SIN","EOLICA",18,3494.906,"05/mar/2020"
"SIN","EOLICA",19,3387.069,"05/mar/2020"
"SIN","EOLICA",20,3282.981,"05/mar/2020"
"SIN","EOLICA",21,3141.146,"05/mar/2020"
"SIN","EOLICA",22,3045.825,"05/mar/2020"
"SIN","EOLICA",23,2976.309,"05/mar/2020"
"SIN","EOLICA",24,2846.847,"05/mar/2020"
"SIN","FOTOVOLTAICA",1,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",2,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",3,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",4,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",5,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",6,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",7,1.262,"05/mar/2020"
"SIN","FOTOVOLTAICA",8,274.054,"05/mar/2020"
"SIN","FOTOVOLTAICA",9,1744.058,"05/mar/2020"
"SIN","FOTOVOLTAICA",10,3120.457,"05/mar/2020"
"SIN","FOTOVOLTAICA",11,3876.541,"05/mar/2020"
"SIN","FOTOVOLTAICA",12,4015.919,"05/mar/2020"
"SIN","FOTOVOLTAICA",13,4050.906,"05/mar/2020"
"SIN","FOTOVOLTAICA",14,4006.953,"05/mar/2020"
"SIN","FOTOVOLTAICA",15,3748.962,"05/mar/2020"
"SIN","FOTOVOLTAICA",16,3452.094,"05/mar/2020"
"SIN","FOTOVOLTAICA",17,3128.779,"05/mar/2020"
"SIN","FOTOVOLTAICA",18,2103.776,"05/mar/2020"
"SIN","FOTOVOLTAICA",19,550.776,"05/mar/2020"
"SIN","FOTOVOLTAICA",20,33.654,"05/mar/2020"
"SIN","FOTOVOLTAICA",21,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",22,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",23,0,"05/mar/2020"
"SIN","FOTOVOLTAICA",24,0,"05/mar/2020"
"BCA","EOLICA",1,0.003,"06/mar/2020"
"BCA","EOLICA",2,0.001,"06/mar/2020"
"BCA","EOLICA",3,0.001,"06/mar/2020"
"BCA","EOLICA",4,0.001,"06/mar/2020"
"BCA","EOLICA",5,0.001,"06/mar/2020"
"BCA","EOLICA",6,0.001,"06/mar/2020"
"BCA","EOLICA",7,0.001,"06/mar/2020"
"BCA","EOLICA",8,0.001,"06/mar/2020"
"BCA","EOLICA",9,0.001,"06/mar/2020"
"BCA","EOLICA",10,0.001,"06/mar/2020"
"BCA","EOLICA",11,0.322,"06/mar/2020"
"BCA","EOLICA",12,0.332,"06/mar/2020"
"BCA","EOLICA",13,0.335,"06/mar/2020"
"BCA","EOLICA",14,3.347,"06/mar/2020"
"BCA","EOLICA",15,3.347,"06/mar/2020"
"BCA","EOLICA",16,3.38,"06/mar/2020"
"BCA","EOLICA",17,3.5,"06/mar/2020"
"BCA","EOLICA",18,3.691,"06/mar/2020"
"BCA","EOLICA",19,3.881,"06/mar/2020"
"BCA","EOLICA",20,2.061,"06/mar/2020"
"BCA","EOLICA",21,2.216,"06/mar/2020"
"BCA","EOLICA",22,2.365,"06/mar/2020"
"BCA","EOLICA",23,2.539,"06/mar/2020"
"BCA","EOLICA",24,2.74,"06/mar/2020"
"BCA","FOTOVOLTAICA",1,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",2,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",3,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",4,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",5,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",6,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",7,4.01,"06/mar/2020"
"BCA","FOTOVOLTAICA",8,20.54,"06/mar/2020"
"BCA","FOTOVOLTAICA",9,27.99,"06/mar/2020"
"BCA","FOTOVOLTAICA",10,34.05,"06/mar/2020"
"BCA","FOTOVOLTAICA",11,35.22,"06/mar/2020"
"BCA","FOTOVOLTAICA",12,32.67,"06/mar/2020"
"BCA","FOTOVOLTAICA",13,35.11,"06/mar/2020"
"BCA","FOTOVOLTAICA",14,36.59,"06/mar/2020"
"BCA","FOTOVOLTAICA",15,33.03,"06/mar/2020"
"BCA","FOTOVOLTAICA",16,26.99,"06/mar/2020"
"BCA","FOTOVOLTAICA",17,12.01,"06/mar/2020"
"BCA","FOTOVOLTAICA",18,0.6,"06/mar/2020"
"BCA","FOTOVOLTAICA",19,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",20,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",21,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",22,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",23,0,"06/mar/2020"
"BCA","FOTOVOLTAICA",24,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",1,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",2,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",3,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",4,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",5,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",6,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",7,0.011,"06/mar/2020"
"BCS","FOTOVOLTAICA",8,6.628,"06/mar/2020"
"BCS","FOTOVOLTAICA",9,25.367,"06/mar/2020"
"BCS","FOTOVOLTAICA",10,37.01,"06/mar/2020"
"BCS","FOTOVOLTAICA",11,43.203,"06/mar/2020"
"BCS","FOTOVOLTAICA",12,44.192,"06/mar/2020"
"BCS","FOTOVOLTAICA",13,45.182,"06/mar/2020"
"BCS","FOTOVOLTAICA",14,45.165,"06/mar/2020"
"BCS","FOTOVOLTAICA",15,44.11,"06/mar/2020"
"BCS","FOTOVOLTAICA",16,36.095,"06/mar/2020"
"BCS","FOTOVOLTAICA",17,29.422,"06/mar/2020"
"BCS","FOTOVOLTAICA",18,10.69,"06/mar/2020"
"BCS","FOTOVOLTAICA",19,0.198,"06/mar/2020"
"BCS","FOTOVOLTAICA",20,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",21,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",22,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",23,0,"06/mar/2020"
"BCS","FOTOVOLTAICA",24,0,"06/mar/2020"
"SIN","EOLICA",1,2971.221,"06/mar/2020"
"SIN","EOLICA",2,2966.831,"06/mar/2020"
"SIN","EOLICA",3,2959.305,"06/mar/2020"
"SIN","EOLICA",4,2966.687,"06/mar/2020"
"SIN","EOLICA",5,2991.072,"06/mar/2020"
"SIN","EOLICA",6,3008.102,"06/mar/2020"
"SIN","EOLICA",7,3031.2,"06/mar/2020"
"SIN","EOLICA",8,3050.187,"06/mar/2020"
"SIN","EOLICA",9,3036.672,"06/mar/2020"
"SIN","EOLICA",10,3024.472,"06/mar/2020"
"SIN","EOLICA",11,3005.377,"06/mar/2020"
"SIN","EOLICA",12,3053.508,"06/mar/2020"
"SIN","EOLICA",13,3048.874,"06/mar/2020"
"SIN","EOLICA",14,2975.654,"06/mar/2020"
"SIN","EOLICA",15,2942.38,"06/mar/2020"
"SIN","EOLICA",16,3030.334,"06/mar/2020"
"SIN","EOLICA",17,3127.803,"06/mar/2020"
"SIN","EOLICA",18,3258.122,"06/mar/2020"
"SIN","EOLICA",19,3385.472,"06/mar/2020"
"SIN","EOLICA",20,3425.333,"06/mar/2020"
"SIN","EOLICA",21,3362.063,"06/mar/2020"
"SIN","EOLICA",22,3282.416,"06/mar/2020"
"SIN","EOLICA",23,3167.396,"06/mar/2020"
"SIN","EOLICA",24,3072.167,"06/mar/2020"
"SIN","FOTOVOLTAICA",1,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",2,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",3,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",4,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",5,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",6,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",7,1.293,"06/mar/2020"
"SIN","FOTOVOLTAICA",8,213.655,"06/mar/2020"
"SIN","FOTOVOLTAICA",9,1424.721,"06/mar/2020"
"SIN","FOTOVOLTAICA",10,2708.545,"06/mar/2020"
"SIN","FOTOVOLTAICA",11,3516.936,"06/mar/2020"
"SIN","FOTOVOLTAICA",12,3865.716,"06/mar/2020"
"SIN","FOTOVOLTAICA",13,3920.04,"06/mar/2020"
"SIN","FOTOVOLTAICA",14,3901.144,"06/mar/2020"
"SIN","FOTOVOLTAICA",15,3678.784,"06/mar/2020"
"SIN","FOTOVOLTAICA",16,3360.923,"06/mar/2020"
"SIN","FOTOVOLTAICA",17,2938.999,"06/mar/2020"
"SIN","FOTOVOLTAICA",18,1915.327,"06/mar/2020"
"SIN","FOTOVOLTAICA",19,579.622,"06/mar/2020"
"SIN","FOTOVOLTAICA",20,47.961,"06/mar/2020"
"SIN","FOTOVOLTAICA",21,0.341,"06/mar/2020"
"SIN","FOTOVOLTAICA",22,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",23,0,"06/mar/2020"
"SIN","FOTOVOLTAICA",24,0,"06/mar/2020"
"BCA","EOLICA",1,3.284,"07/mar/2020"
"BCA","EOLICA",2,3.478,"07/mar/2020"
"BCA","EOLICA",3,6.109,"07/mar/2020"
"BCA","EOLICA",4,7.889,"07/mar/2020"
"BCA","EOLICA",5,9.617,"07/mar/2020"
"BCA","EOLICA",6,9.454,"07/mar/2020"
"BCA","EOLICA",7,7.42,"07/mar/2020"
"BCA","EOLICA",8,7.097,"07/mar/2020"
"BCA","EOLICA",9,6.746,"07/mar/2020"
"BCA","EOLICA",10,8.181,"07/mar/2020"
"BCA","EOLICA",11,9.412,"07/mar/2020"
"BCA","EOLICA",12,9.385,"07/mar/2020"
"BCA","EOLICA",13,9.453,"07/mar/2020"
"BCA","EOLICA",14,10.63,"07/mar/2020"
"BCA","EOLICA",15,11.54,"07/mar/2020"
"BCA","EOLICA",16,12.631,"07/mar/2020"
"BCA","EOLICA",17,13.755,"07/mar/2020"
"BCA","EOLICA",18,14.079,"07/mar/2020"
"BCA","EOLICA",19,14.994,"07/mar/2020"
"BCA","EOLICA",20,14.291,"07/mar/2020"
"BCA","EOLICA",21,14.833,"07/mar/2020"
"BCA","EOLICA",22,13.463,"07/mar/2020"
"BCA","EOLICA",23,13.739,"07/mar/2020"
"BCA","EOLICA",24,13.872,"07/mar/2020"
"BCA","FOTOVOLTAICA",1,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",2,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",3,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",4,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",5,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",6,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",7,4.573,"07/mar/2020"
"BCA","FOTOVOLTAICA",8,21.968,"07/mar/2020"
"BCA","FOTOVOLTAICA",9,27.117,"07/mar/2020"
"BCA","FOTOVOLTAICA",10,33.13,"07/mar/2020"
"BCA","FOTOVOLTAICA",11,36.245,"07/mar/2020"
"BCA","FOTOVOLTAICA",12,33.803,"07/mar/2020"
"BCA","FOTOVOLTAICA",13,34.929,"07/mar/2020"
"BCA","FOTOVOLTAICA",14,37.724,"07/mar/2020"
"BCA","FOTOVOLTAICA",15,34.846,"07/mar/2020"
"BCA","FOTOVOLTAICA",16,29.044,"07/mar/2020"
"BCA","FOTOVOLTAICA",17,13.523,"07/mar/2020"
"BCA","FOTOVOLTAICA",18,0.86,"07/mar/2020"
"BCA","FOTOVOLTAICA",19,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",20,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",21,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",22,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",23,0,"07/mar/2020"
"BCA","FOTOVOLTAICA",24,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",1,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",2,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",3,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",4,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",5,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",6,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",7,0.011,"07/mar/2020"
"BCS","FOTOVOLTAICA",8,6.628,"07/mar/2020"
"BCS","FOTOVOLTAICA",9,25.367,"07/mar/2020"
"BCS","FOTOVOLTAICA",10,37.01,"07/mar/2020"
"BCS","FOTOVOLTAICA",11,43.207,"07/mar/2020"
"BCS","FOTOVOLTAICA",12,44.223,"07/mar/2020"
"BCS","FOTOVOLTAICA",13,45.271,"07/mar/2020"
"BCS","FOTOVOLTAICA",14,45.239,"07/mar/2020"
"BCS","FOTOVOLTAICA",15,44.191,"07/mar/2020"
"BCS","FOTOVOLTAICA",16,36.095,"07/mar/2020"
"BCS","FOTOVOLTAICA",17,29.422,"07/mar/2020"
"BCS","FOTOVOLTAICA",18,10.69,"07/mar/2020"
"BCS","FOTOVOLTAICA",19,0.198,"07/mar/2020"
"BCS","FOTOVOLTAICA",20,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",21,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",22,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",23,0,"07/mar/2020"
"BCS","FOTOVOLTAICA",24,0,"07/mar/2020"
"SIN","EOLICA",1,3103.148,"07/mar/2020"
"SIN","EOLICA",2,3075.884,"07/mar/2020"
"SIN","EOLICA",3,3019.758,"07/mar/2020"
"SIN","EOLICA",4,2914.029,"07/mar/2020"
"SIN","EOLICA",5,2870.646,"07/mar/2020"
"SIN","EOLICA",6,2854.762,"07/mar/2020"
"SIN","EOLICA",7,2838.925,"07/mar/2020"
"SIN","EOLICA",8,2858.966,"07/mar/2020"
"SIN","EOLICA",9,2886.964,"07/mar/2020"
"SIN","EOLICA",10,2950.173,"07/mar/2020"
"SIN","EOLICA",11,3028.367,"07/mar/2020"
"SIN","EOLICA",12,3096.319,"07/mar/2020"
"SIN","EOLICA",13,3133.148,"07/mar/2020"
"SIN","EOLICA",14,3206.767,"07/mar/2020"
"SIN","EOLICA",15,3285.968,"07/mar/2020"
"SIN","EOLICA",16,3441.712,"07/mar/2020"
"SIN","EOLICA",17,3545.967,"07/mar/2020"
"SIN","EOLICA",18,3709.012,"07/mar/2020"
"SIN","EOLICA",19,3878.993,"07/mar/2020"
"SIN","EOLICA",20,3916.387,"07/mar/2020"
"SIN","EOLICA",21,3900.301,"07/mar/2020"
"SIN","EOLICA",22,3858.436,"07/mar/2020"
"SIN","EOLICA",23,3778.928,"07/mar/2020"
"SIN","EOLICA",24,3615.055,"07/mar/2020"
"SIN","FOTOVOLTAICA",1,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",2,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",3,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",4,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",5,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",6,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",7,1.363,"07/mar/2020"
"SIN","FOTOVOLTAICA",8,283.31,"07/mar/2020"
"SIN","FOTOVOLTAICA",9,1719.498,"07/mar/2020"
"SIN","FOTOVOLTAICA",10,3203.487,"07/mar/2020"
"SIN","FOTOVOLTAICA",11,3941.156,"07/mar/2020"
"SIN","FOTOVOLTAICA",12,4189.826,"07/mar/2020"
"SIN","FOTOVOLTAICA",13,4244.582,"07/mar/2020"
"SIN","FOTOVOLTAICA",14,4157.5,"07/mar/2020"
"SIN","FOTOVOLTAICA",15,3943.621,"07/mar/2020"
"SIN","FOTOVOLTAICA",16,3571.303,"07/mar/2020"
"SIN","FOTOVOLTAICA",17,3057.051,"07/mar/2020"
"SIN","FOTOVOLTAICA",18,1987.373,"07/mar/2020"
"SIN","FOTOVOLTAICA",19,497.054,"07/mar/2020"
"SIN","FOTOVOLTAICA",20,37.914,"07/mar/2020"
"SIN","FOTOVOLTAICA",21,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",22,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",23,0,"07/mar/2020"
"SIN","FOTOVOLTAICA",24,0,"07/mar/2020"
"BCA","EOLICA",1,15.593,"08/mar/2020"
"BCA","EOLICA",2,15.323,"08/mar/2020"
"BCA","EOLICA",3,14.842,"08/mar/2020"
"BCA","EOLICA",4,14.196,"08/mar/2020"
"BCA","EOLICA",5,13.487,"08/mar/2020"
"BCA","EOLICA",6,12.758,"08/mar/2020"
"BCA","EOLICA",7,8.538,"08/mar/2020"
"BCA","EOLICA",8,7.831,"08/mar/2020"
"BCA","EOLICA",9,7.187,"08/mar/2020"
"BCA","EOLICA",10,10.146,"08/mar/2020"
"BCA","EOLICA",11,9.818,"08/mar/2020"
"BCA","EOLICA",12,9.668,"08/mar/2020"
"BCA","EOLICA",13,9.585,"08/mar/2020"
"BCA","EOLICA",14,9.543,"08/mar/2020"
"BCA","EOLICA",15,9.52,"08/mar/2020"
"BCA","EOLICA",16,9.491,"08/mar/2020"
"BCA","EOLICA",17,9.463,"08/mar/2020"
"BCA","EOLICA",18,9.412,"08/mar/2020"
"BCA","EOLICA",19,5.81,"08/mar/2020"
"BCA","EOLICA",20,5.656,"08/mar/2020"
"BCA","EOLICA",21,5.479,"08/mar/2020"
"BCA","EOLICA",22,5.298,"08/mar/2020"
"BCA","EOLICA",23,6.864,"08/mar/2020"
"BCA","FOTOVOLTAICA",1,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",2,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",3,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",4,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",5,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",6,0.05,"08/mar/2020"
"BCA","FOTOVOLTAICA",7,6.735,"08/mar/2020"
"BCA","FOTOVOLTAICA",8,31.034,"08/mar/2020"
"BCA","FOTOVOLTAICA",9,35.751,"08/mar/2020"
"BCA","FOTOVOLTAICA",10,36.411,"08/mar/2020"
"BCA","FOTOVOLTAICA",11,37.365,"08/mar/2020"
"BCA","FOTOVOLTAICA",12,35.161,"08/mar/2020"
"BCA","FOTOVOLTAICA",13,35.712,"08/mar/2020"
"BCA","FOTOVOLTAICA",14,38.176,"08/mar/2020"
"BCA","FOTOVOLTAICA",15,34.885,"08/mar/2020"
"BCA","FOTOVOLTAICA",16,33.153,"08/mar/2020"
"BCA","FOTOVOLTAICA",17,19.277,"08/mar/2020"
"BCA","FOTOVOLTAICA",18,1.767,"08/mar/2020"
"BCA","FOTOVOLTAICA",19,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",20,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",21,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",22,0,"08/mar/2020"
"BCA","FOTOVOLTAICA",23,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",1,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",2,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",3,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",4,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",5,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",6,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",7,0.011,"08/mar/2020"
"BCS","FOTOVOLTAICA",8,6.628,"08/mar/2020"
"BCS","FOTOVOLTAICA",9,25.367,"08/mar/2020"
"BCS","FOTOVOLTAICA",10,37.01,"08/mar/2020"
"BCS","FOTOVOLTAICA",11,43.138,"08/mar/2020"
"BCS","FOTOVOLTAICA",12,44.148,"08/mar/2020"
"BCS","FOTOVOLTAICA",13,45.18,"08/mar/2020"
"BCS","FOTOVOLTAICA",14,45.159,"08/mar/2020"
"BCS","FOTOVOLTAICA",15,44.127,"08/mar/2020"
"BCS","FOTOVOLTAICA",16,36.063,"08/mar/2020"
"BCS","FOTOVOLTAICA",17,29.402,"08/mar/2020"
"BCS","FOTOVOLTAICA",18,10.69,"08/mar/2020"
"BCS","FOTOVOLTAICA",19,0.198,"08/mar/2020"
"BCS","FOTOVOLTAICA",20,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",21,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",22,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",23,0,"08/mar/2020"
"BCS","FOTOVOLTAICA",24,0,"08/mar/2020"
"SIN","EOLICA",1,3663.887,"08/mar/2020"
"SIN","EOLICA",2,3583.518,"08/mar/2020"
"SIN","EOLICA",3,3459.241,"08/mar/2020"
"SIN","EOLICA",4,3386.376,"08/mar/2020"
"SIN","EOLICA",5,3373.014,"08/mar/2020"
"SIN","EOLICA",6,3364.102,"08/mar/2020"
"SIN","EOLICA",7,3382.805,"08/mar/2020"
"SIN","EOLICA",8,3389.287,"08/mar/2020"
"SIN","EOLICA",9,3441.61,"08/mar/2020"
